timestamp,value
2022-08-08 07:22:30+00:00,True
2022-08-08 07:23:00+00:00,True
2022-08-08 07:23:30+00:00,False
2022-08-08 07:24:00+00:00,False
2022-08-08 07:24:30+00:00,False
2022-08-08 07:25:00+00:00,False
2022-08-08 07:25:30+00:00,False
2022-08-08 07:26:00+00:00,False
2022-08-08 07:26:30+00:00,False
2022-08-08 07:27:00+00:00,False
2022-08-08 07:27:30+00:00,False
2022-08-08 07:28:00+00:00,False
2022-08-08 07:28:30+00:00,False
2022-08-08 07:29:00+00:00,False
2022-08-08 07:29:30+00:00,False
2022-08-08 07:30:00+00:00,False
2022-08-08 07:30:30+00:00,False
2022-08-08 07:31:00+00:00,False
2022-08-08 07:31:30+00:00,False
2022-08-08 07:32:00+00:00,False
2022-08-08 07:32:30+00:00,False
2022-08-08 07:33:00+00:00,False
2022-08-08 07:33:30+00:00,False
2022-08-08 07:34:00+00:00,False
2022-08-08 07:34:30+00:00,False
2022-08-08 07:35:00+00:00,False
2022-08-08 07:35:30+00:00,False
2022-08-08 07:36:00+00:00,False
2022-08-08 07:36:30+00:00,False
2022-08-08 07:37:00+00:00,False
2022-08-08 07:37:30+00:00,False
2022-08-08 07:38:00+00:00,False
2022-08-08 07:38:30+00:00,False
2022-08-08 07:39:00+00:00,False
2022-08-08 07:39:30+00:00,False
2022-08-08 07:40:00+00:00,False
2022-08-08 07:40:30+00:00,False
2022-08-08 07:41:00+00:00,False
2022-08-08 07:41:30+00:00,False
2022-08-08 07:42:00+00:00,False
2022-08-08 07:42:30+00:00,False
2022-08-08 07:43:00+00:00,False
2022-08-08 07:43:30+00:00,False
2022-08-08 07:44:00+00:00,False
2022-08-08 07:44:30+00:00,False
2022-08-08 07:45:00+00:00,False
2022-08-08 07:45:30+00:00,False
2022-08-08 07:46:00+00:00,False
2022-08-08 07:46:30+00:00,False
2022-08-08 07:47:00+00:00,False
2022-08-08 07:47:30+00:00,False
2022-08-08 07:48:00+00:00,False
2022-08-08 07:48:30+00:00,False
2022-08-08 07:49:00+00:00,True
2022-08-08 08:09:00+00:00,True
2022-08-08 08:09:30+00:00,False
2022-08-08 08:10:00+00:00,False
2022-08-08 08:10:30+00:00,True
2022-08-08 08:11:00+00:00,False
2022-08-08 08:11:30+00:00,False
2022-08-08 08:12:00+00:00,False
2022-08-08 08:12:30+00:00,False
2022-08-08 08:13:00+00:00,False
2022-08-08 08:13:30+00:00,False
2022-08-08 08:14:00+00:00,False
2022-08-08 08:14:30+00:00,False
2022-08-08 08:15:00+00:00,False
2022-08-08 08:15:30+00:00,False
2022-08-08 08:16:00+00:00,False
2022-08-08 08:16:30+00:00,False
2022-08-08 08:17:00+00:00,False
2022-08-08 08:17:30+00:00,False
2022-08-08 08:18:00+00:00,False
2022-08-08 08:18:30+00:00,False
2022-08-08 08:19:00+00:00,False
2022-08-08 08:19:30+00:00,False
2022-08-08 08:20:00+00:00,False
2022-08-08 08:20:30+00:00,False
2022-08-08 08:21:00+00:00,False
2022-08-08 08:21:30+00:00,False
2022-08-08 08:22:00+00:00,False
2022-08-08 08:22:30+00:00,False
2022-08-08 08:23:00+00:00,False
2022-08-08 08:23:30+00:00,False
2022-08-08 08:24:00+00:00,False
2022-08-08 08:24:30+00:00,False
2022-08-08 08:25:00+00:00,False
2022-08-08 08:25:30+00:00,False
2022-08-08 08:26:00+00:00,False
2022-08-08 08:26:30+00:00,False
2022-08-08 08:27:00+00:00,False
2022-08-08 08:27:30+00:00,False
2022-08-08 08:28:00+00:00,False
2022-08-08 08:28:30+00:00,False
2022-08-08 08:29:00+00:00,False
2022-08-08 08:29:30+00:00,False
2022-08-08 08:30:00+00:00,False
2022-08-08 08:30:30+00:00,False
2022-08-08 08:31:00+00:00,False
2022-08-08 08:31:30+00:00,False
2022-08-08 08:32:00+00:00,False
2022-08-08 08:32:30+00:00,False
2022-08-08 08:33:00+00:00,False
2022-08-08 08:33:30+00:00,True
2022-08-08 08:34:00+00:00,False
2022-08-08 08:34:30+00:00,False
2022-08-08 08:35:00+00:00,False
2022-08-08 08:35:30+00:00,False
2022-08-08 08:36:00+00:00,False
2022-08-08 08:36:30+00:00,False
2022-08-08 08:37:00+00:00,False
2022-08-08 08:51:30+00:00,True
2022-08-08 08:52:00+00:00,True
2022-08-08 08:52:30+00:00,False
2022-08-08 08:53:00+00:00,False
2022-08-08 08:53:30+00:00,False
2022-08-08 08:54:00+00:00,False
2022-08-08 08:54:30+00:00,False
2022-08-08 08:55:00+00:00,False
2022-08-08 08:55:30+00:00,False
2022-08-08 08:56:00+00:00,False
2022-08-08 08:56:30+00:00,False
2022-08-08 08:57:00+00:00,False
2022-08-08 08:57:30+00:00,False
2022-08-08 08:58:00+00:00,False
2022-08-08 08:58:30+00:00,False
2022-08-08 08:59:00+00:00,False
2022-08-08 08:59:30+00:00,False
2022-08-08 09:00:00+00:00,False
2022-08-08 09:00:30+00:00,False
2022-08-08 09:01:00+00:00,False
2022-08-08 09:01:30+00:00,False
2022-08-08 09:02:00+00:00,False
2022-08-08 09:02:30+00:00,False
2022-08-08 09:03:00+00:00,False
2022-08-08 09:03:30+00:00,False
2022-08-08 09:04:00+00:00,False
2022-08-08 09:04:30+00:00,False
2022-08-08 09:05:00+00:00,False
2022-08-08 09:05:30+00:00,False
2022-08-08 09:06:00+00:00,False
