timestamp,value
2022-08-01T07:21:30Z,203.0
2022-08-01T07:22:00Z,203.5
2022-08-01T07:22:30Z,204.0
2022-08-01T07:23:00Z,204.33333333333331
2022-08-01T07:23:30Z,210.33333333333331
2022-08-01T07:24:00Z,211.33333333333331
2022-08-01T07:24:30Z,211.0
2022-08-01T07:25:00Z,211.0
2022-08-01T07:25:30Z,216.33333333333331
2022-08-01T07:26:00Z,237.25
2022-08-01T07:26:30Z,251.66666666666663
2022-08-01T07:27:00Z,252.66666666666663
2022-08-01T07:27:30Z,253.0
2022-08-01T07:28:00Z,253.0
2022-08-01T07:28:30Z,253.0
2022-08-01T07:29:00Z,253.0
2022-08-01T07:29:30Z,253.0
2022-08-01T07:30:00Z,254.66666666666663
2022-08-01T07:30:30Z,266.0
2022-08-01T07:31:00Z,268.8333333333333
2022-08-01T07:31:30Z,267.6666666666667
2022-08-01T07:32:00Z,267.0
2022-08-01T07:32:30Z,267.0
2022-08-01T07:33:00Z,268.6666666666667
2022-08-01T07:33:30Z,270.0
2022-08-01T07:34:00Z,270.0
2022-08-01T07:34:30Z,270.0
2022-08-01T07:35:00Z,270.0
2022-08-01T07:35:30Z,270.0
2022-08-01T07:36:00Z,270.0
2022-08-01T07:36:30Z,270.0
2022-08-01T07:37:00Z,270.0
2022-08-01T07:37:30Z,270.0
2022-08-01T07:38:00Z,270.0
2022-08-01T07:38:30Z,270.0
2022-08-01T07:39:00Z,270.0
2022-08-01T07:39:30Z,270.0
2022-08-01T07:40:00Z,270.0
2022-08-01T07:40:30Z,270.0
2022-08-01T07:41:00Z,270.0
2022-08-01T07:41:30Z,270.0
2022-08-01T07:42:00Z,270.0
2022-08-01T07:42:30Z,270.0
2022-08-01T07:43:00Z,268.3333333333333
2022-08-01T07:43:30Z,268.0
2022-08-01T07:44:00Z,268.0
2022-08-01T07:44:30Z,268.0
2022-08-01T07:45:00Z,268.0
2022-08-01T07:45:30Z,268.0
2022-08-01T07:46:00Z,269.0
2022-08-01T07:46:30Z,272.6666666666667
2022-08-01T07:47:00Z,276.6666666666667
2022-08-01T07:47:30Z,278.0
2022-08-01T07:48:00Z,276.0
2022-08-01T07:48:30Z,274.6666666666667
2022-08-01T07:49:00Z,272.3333333333333
2022-08-01T08:07:00Z,92.125
2022-08-01T08:07:30Z,94.33333333333331
2022-08-01T08:08:00Z,95.33333333333331
2022-08-01T08:08:30Z,95.0
2022-08-01T08:09:00Z,95.0
2022-08-01T08:09:30Z,95.0
2022-08-01T08:10:00Z,95.0
2022-08-01T08:10:30Z,95.0
2022-08-01T08:11:00Z,95.0
2022-08-01T08:11:30Z,95.0
2022-08-01T08:12:00Z,95.0
2022-08-01T08:12:30Z,95.0
2022-08-01T08:13:00Z,95.0
2022-08-01T08:13:30Z,95.0
2022-08-01T08:14:00Z,95.0
2022-08-01T08:14:30Z,95.0
2022-08-01T08:15:00Z,95.0
2022-08-01T08:15:30Z,95.0
2022-08-01T08:16:00Z,95.0
2022-08-01T08:16:30Z,90.66666666666669
2022-08-01T08:17:00Z,90.0
2022-08-01T08:17:30Z,90.0
2022-08-01T08:18:00Z,90.0
2022-08-01T08:18:30Z,90.0
2022-08-01T08:19:00Z,90.0
2022-08-01T08:19:30Z,90.0
