timestamp,value
2022-08-01T03:16:30Z,8.05
2022-08-01T03:17:00Z,9.4375
2022-08-01T03:17:30Z,10.155555555555557
2022-08-01T03:18:00Z,10.4875
2022-08-01T03:18:30Z,10.89
2022-08-01T03:19:00Z,11.3
2022-08-01T03:19:30Z,11.7
2022-08-01T03:20:00Z,11.933333333333332
2022-08-01T03:20:30Z,12.0
2022-08-01T03:21:00Z,12.1
2022-08-01T03:21:30Z,12.1
2022-08-01T03:22:00Z,12.1
2022-08-01T03:22:30Z,12.133333333333333
2022-08-01T03:23:00Z,12.199999999999998
2022-08-01T03:23:30Z,12.199999999999998
2022-08-01T03:24:00Z,12.199999999999998
2022-08-01T03:24:30Z,12.199999999999998
2022-08-01T03:25:00Z,12.199999999999998
2022-08-01T03:25:30Z,12.199999999999998
2022-08-01T03:26:00Z,12.199999999999998
2022-08-01T03:26:30Z,12.233333333333334
2022-08-01T03:27:00Z,12.300000000000002
2022-08-01T03:27:30Z,12.233333333333334
2022-08-01T03:28:00Z,12.199999999999998
2022-08-01T03:28:30Z,12.199999999999998
2022-08-01T03:29:00Z,12.199999999999998
2022-08-01T03:29:30Z,12.199999999999998
2022-08-01T03:30:00Z,12.199999999999998
2022-08-01T03:30:30Z,12.199999999999998
2022-08-01T03:31:00Z,12.199999999999998
2022-08-01T03:31:30Z,12.133333333333333
2022-08-01T03:32:00Z,12.1
2022-08-01T03:32:30Z,12.0
2022-08-01T03:33:00Z,11.933333333333332
2022-08-01T03:33:30Z,11.9
2022-08-01T03:34:00Z,12.0
2022-08-01T03:34:30Z,12.0
2022-08-01T03:35:00Z,12.0
2022-08-01T03:35:30Z,12.0
2022-08-01T03:36:00Z,12.05
2022-08-01T03:36:30Z,12.166666666666666
2022-08-01T03:37:00Z,12.233333333333334
2022-08-01T03:37:30Z,12.3
2022-08-01T03:38:00Z,12.3
2022-08-01T03:38:30Z,12.300000000000002
2022-08-01T03:39:00Z,12.300000000000002
2022-08-01T03:39:30Z,12.300000000000002
2022-08-01T03:40:00Z,12.266666666666666
2022-08-01T03:40:30Z,12.166666666666666
2022-08-01T03:41:00Z,12.1
2022-08-01T03:41:30Z,11.5625
2022-08-01T03:42:00Z,10.466666666666669
2022-08-01T03:42:30Z,9.8
2022-08-01T03:43:00Z,9.166666666666666
2022-08-01T03:43:30Z,8.633333333333333
2022-08-01T03:44:00Z,7.5
2022-08-01T03:44:30Z,6.5
2022-08-01T03:45:00Z,5.8
2022-08-01T03:45:30Z,5.266666666666667
2022-08-01T03:46:00Z,4.666666666666667
2022-08-01T04:02:00Z,5.133333333333334
2022-08-01T04:02:30Z,8.366666666666667
2022-08-01T04:03:00Z,9.9625
2022-08-01T04:03:30Z,10.344444444444443
2022-08-01T04:04:00Z,11.116666666666667
2022-08-01T04:04:30Z,11.966666666666669
2022-08-01T04:05:00Z,12.366666666666667
2022-08-01T04:05:30Z,12.433333333333332
2022-08-01T04:06:00Z,12.633333333333333
2022-08-01T04:06:30Z,12.7
2022-08-01T04:07:00Z,12.675
2022-08-01T04:07:30Z,12.933333333333332
2022-08-01T04:08:00Z,13.0
2022-08-01T04:08:30Z,13.033333333333331
2022-08-01T04:09:00Z,13.1
2022-08-01T04:09:30Z,13.1
2022-08-01T04:10:00Z,13.1
2022-08-01T04:10:30Z,13.166666666666666
2022-08-01T04:11:00Z,13.199999999999998
2022-08-01T04:11:30Z,13.233333333333334
2022-08-01T04:12:00Z,13.300000000000002
2022-08-01T04:12:30Z,13.266666666666666
2022-08-01T04:13:00Z,13.266666666666666
2022-08-01T04:13:30Z,13.300000000000002
2022-08-01T04:14:00Z,13.300000000000002
