timestamp,value
2022-08-01T03:16:30Z,59.41
2022-08-01T03:17:00Z,59.409062500000005
2022-08-01T03:17:30Z,59.408133333333325
2022-08-01T03:18:00Z,59.407475
2022-08-01T03:18:30Z,59.40713000000001
2022-08-01T03:19:00Z,59.4071
2022-08-01T03:19:30Z,59.40713333333334
2022-08-01T03:20:00Z,59.40723333333333
2022-08-01T03:20:30Z,59.4073
2022-08-01T03:21:00Z,59.4074
2022-08-01T03:21:30Z,59.40746666666666
2022-08-01T03:22:00Z,59.40756666666667
2022-08-01T03:22:30Z,59.40763333333334
2022-08-01T03:23:00Z,59.40773333333333
2022-08-01T03:23:30Z,59.4078
2022-08-01T03:24:00Z,59.407900000000005
2022-08-01T03:24:30Z,59.407933333333325
2022-08-01T03:25:00Z,59.40803333333333
2022-08-01T03:25:30Z,59.4081
2022-08-01T03:26:00Z,59.4082
2022-08-01T03:26:30Z,59.4083
2022-08-01T03:27:00Z,59.4083
2022-08-01T03:27:30Z,59.4083
2022-08-01T03:28:00Z,59.40833333333333
2022-08-01T03:28:30Z,59.40833333333333
2022-08-01T03:29:00Z,59.4083
2022-08-01T03:29:30Z,59.4084
2022-08-01T03:30:00Z,59.4084
2022-08-01T03:30:30Z,59.4084
2022-08-01T03:31:00Z,59.4084
2022-08-01T03:31:30Z,59.4084
2022-08-01T03:32:00Z,59.40833333333333
2022-08-01T03:32:30Z,59.4084
2022-08-01T03:33:00Z,59.4084
2022-08-01T03:33:30Z,59.40833333333333
2022-08-01T03:34:00Z,59.4083
2022-08-01T03:34:30Z,59.408366666666666
2022-08-01T03:35:00Z,59.4083
2022-08-01T03:35:30Z,59.40838
2022-08-01T03:36:00Z,59.40853333333333
2022-08-01T03:36:30Z,59.4089
2022-08-01T03:37:00Z,59.4094
2022-08-01T03:37:30Z,59.41007142857143
2022-08-01T03:38:00Z,59.41081111111112
2022-08-01T03:38:30Z,59.41186666666667
2022-08-01T03:39:00Z,59.413
2022-08-01T03:39:30Z,59.41416666666667
2022-08-01T03:40:00Z,59.415333333333336
2022-08-01T03:40:30Z,59.41643333333334
2022-08-01T03:41:00Z,59.417633333333335
2022-08-01T03:41:30Z,59.4188875
2022-08-01T03:42:00Z,59.42
2022-08-01T03:42:30Z,59.4211
2022-08-01T03:43:00Z,59.42216666666667
2022-08-01T03:43:30Z,59.42316666666667
2022-08-01T03:44:00Z,59.424200000000006
2022-08-01T03:44:30Z,59.42503333333334
2022-08-01T03:45:00Z,59.4258
